,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
4214,2023-08-01,P018,Telefon,Elektronik,307.25,16,4916.0,7104
4215,2023-07-13,P097,Su Şişesi,Mutfak Ürünleri,236.3,5,1181.5,2716
4216,2024-04-27,P087,Kulaklık,Elektronik,1144.28,3,3432.84,1667
4217,2023-07-05,P097,Su Şişesi,Mutfak Ürünleri,1256.75,8,10054.0,2726
4218,2024-08-12,P010,Çanta,Giyim,1185.21,8,9481.68,6869
4219,2023-03-21,P097,Su Şişesi,Mutfak Ürünleri,166.75,6,1000.5,3795
4220,2024-04-28,P011,Kalem,Kırtasiye,937.6,8,7500.8,5447
4221,2023-06-07,P082,Defter,Kırtasiye,1193.87,15,17908.05,9187
4222,2022-11-26,P024,Bilgisayar,Elektronik,1332.57,18,23986.26,7891
4223,2023-09-14,P018,Telefon,Elektronik,537.48,15,8062200000000000,6554
4224,2023-12-02,P037,Fırın,Ev Aletleri,724.95,5,3624.75,9060
4225,2023-01-16,P097,Su Şişesi,Mutfak Ürünleri,1326.28,9,11936.52,5573
4226,2023-01-02,P082,Defter,Kırtasiye,146.06,9,1314.54,9915
4227,2023-02-04,P097,Su Şişesi,Mutfak Ürünleri,299.66,1,299.66,8643
4228,2023-02-20,P011,Kalem,Kırtasiye,736.19,11,8098.09,2432
4229,2024-06-22,P082,Defter,Kırtasiye,983.86,3,2951.58,8172
4230,2023-05-25,P097,Su Şişesi,Mutfak Ürünleri,882.05,10,8820.5,6855
4231,2023-02-24,P082,Defter,Kırtasiye,1167.7,7,8173900000000000,9025
4232,2024-08-24,P032,Mouse,Elektronik,999.47,7,6996.29,5215
4233,2022-11-26,P063,Klima,Elektronik,460.37,13,5984.81,3546
4234,2024-06-06,P087,Kulaklık,Elektronik,1050.65,5,5253.25,6131
4235,2023-02-10,P018,Telefon,Elektronik,794.01,10,7940.1,6523
4236,2023-08-23,P087,Kulaklık,Elektronik,406.34,19,7720459999999990,5826
4237,2023-06-27,P032,Mouse,Elektronik,230.01,6,1380.06,6654
4238,2024-07-27,P063,Klima,Elektronik,862.61,17,14664.37,3745
4239,2023-08-30,P087,Kulaklık,Elektronik,49.07,18,883.26,8851
4240,2024-03-16,P087,Kulaklık,Elektronik,133.56,18,2404.08,5418
4241,2022-12-23,P082,Defter,Kırtasiye,106.48,12,1277.76,8308
4242,2023-07-20,P097,Su Şişesi,Mutfak Ürünleri,749.49,16,11991.84,6473
4243,2023-03-29,P024,Bilgisayar,Elektronik,1251.98,17,21283.66,5490
4244,2023-02-14,P097,Su Şişesi,Mutfak Ürünleri,980.67,16,15690.72,9068
4245,2023-06-15,P032,Mouse,Elektronik,1316.19,3,3948.57,3372
4246,2023-03-21,P024,Bilgisayar,Elektronik,729.78,18,13136.04,7433
4247,2023-07-09,P011,Kalem,Kırtasiye,1170.4,18,21067.2,6372
4248,2024-08-04,P082,Defter,Kırtasiye,365.27,11,4017.97,6984
4249,2024-08-24,P097,Su Şişesi,Mutfak Ürünleri,1126.91,16,18030.56,2253
4250,2024-08-21,P018,Telefon,Elektronik,190.75,9,1716.75,1913
4251,2023-06-19,P011,Kalem,Kırtasiye,32.18,2,64.36,8955
4252,2023-03-08,P010,Çanta,Giyim,1269.66,19,24123.54,6295
4253,2023-02-12,P010,Çanta,Giyim,1178.63,16,18858.08,6599
4254,2022-12-24,P063,Klima,Elektronik,790.47,18,14228.46,3286
4255,2023-10-25,P037,Fırın,Ev Aletleri,745.43,14,10436.02,1312
4256,2023-06-03,P024,Bilgisayar,Elektronik,1070.86,11,11779.46,7015
4257,2023-05-14,P032,Mouse,Elektronik,40.18,3,120.54,9934
4258,2024-07-04,P024,Bilgisayar,Elektronik,528.72,12,6344.64,2129
4259,2024-05-05,P032,Mouse,Elektronik,1340.93,4,5363.72,3819
4260,2024-04-10,P010,Çanta,Giyim,689.69,10,6896900000000000,8651
4261,2024-04-04,P018,Telefon,Elektronik,730.04,9,6570.36,7861
4262,2023-04-27,P010,Çanta,Giyim,675.33,3,2025.99,3040
4263,2024-05-30,P018,Telefon,Elektronik,984.71,2,1969.42,9083
4264,2023-03-01,P087,Kulaklık,Elektronik,686.71,18,12360.78,8713
4265,2023-02-07,P082,Defter,Kırtasiye,1058.45,4,4233.8,3025
4266,2022-12-17,P063,Klima,Elektronik,510.56,17,8679.52,8839
4267,2023-06-12,P010,Çanta,Giyim,1372.86,4,5491.44,7091
4268,2023-03-23,P032,Mouse,Elektronik,1081.06,15,16215.9,1634
4269,2023-12-15,P037,Fırın,Ev Aletleri,1337.34,14,18722.76,7039
4270,2023-04-10,P010,Çanta,Giyim,1027.92,10,10279.2,1109
4271,2024-07-05,P087,Kulaklık,Elektronik,21.89,19,415.91,3222
4272,2024-01-22,P018,Telefon,Elektronik,190.05,18,3420.9,8416
4273,2024-01-07,P082,Defter,Kırtasiye,1184.14,11,13025.54,6215
4274,2023-07-19,P082,Defter,Kırtasiye,26.88,19,510.72,9083
4275,2024-03-15,P032,Mouse,Elektronik,681.57,10,6815700000000000,3894
4276,2022-11-25,P032,Mouse,Elektronik,1478.68,8,11829.44,9169
4277,2024-02-28,P082,Defter,Kırtasiye,1261.55,3,3784.65,8957
4278,2024-02-10,P032,Mouse,Elektronik,661.58,13,8600.54,5522
4279,2023-12-16,P082,Defter,Kırtasiye,611.06,6,3666.36,8450
4280,2022-12-30,P087,Kulaklık,Elektronik,1151.94,6,6911.64,5474
4281,2024-03-18,P082,Defter,Kırtasiye,1158.54,8,9268.32,4179
4282,2024-10-19,P024,Bilgisayar,Elektronik,691.07,2,1382.14,1313
4283,2023-12-17,P010,Çanta,Giyim,817.58,6,49054800000000000,9980
4284,2023-03-26,P097,Su Şişesi,Mutfak Ürünleri,693.08,13,9010.04,2659
4285,2024-04-12,P063,Klima,Elektronik,616.14,19,11706.66,6828
4286,2023-01-27,P087,Kulaklık,Elektronik,416.7,8,3333.6,8368
4287,2023-02-18,P011,Kalem,Kırtasiye,947.41,5,4737.05,6300
4288,2023-12-19,P032,Mouse,Elektronik,323.41,12,3880.92,1403
4289,2024-08-16,P024,Bilgisayar,Elektronik,193.41,8,1547.28,4747
4290,2023-06-03,P024,Bilgisayar,Elektronik,440.87,14,6172.18,9413
4291,2024-09-18,P082,Defter,Kırtasiye,121.42,16,1942.72,9666
4292,2023-01-06,P024,Bilgisayar,Elektronik,219.24,9,1973.16,9448
4293,2024-07-16,P082,Defter,Kırtasiye,963.86,4,3855.44,3256
4294,2023-04-14,P018,Telefon,Elektronik,1452.84,10,14528.4,5827
4295,2024-02-12,P082,Defter,Kırtasiye,514.72,12,6176.64,1324
4296,2023-05-07,P063,Klima,Elektronik,133.11,4,532.44,6491
4297,2023-08-14,P097,Su Şişesi,Mutfak Ürünleri,1279.48,2,2558.96,7916
4298,2024-09-24,P087,Kulaklık,Elektronik,14.72,13,191.36,6372
4299,2023-07-25,P037,Fırın,Ev Aletleri,1087.1,6,6522599999999990,3084
4300,2023-03-26,P082,Defter,Kırtasiye,446.08,16,7137.28,5821
4301,2023-05-16,P018,Telefon,Elektronik,331.74,9,2985.66,8696
4302,2024-08-27,P010,Çanta,Giyim,529.79,16,8476.64,2694
4303,2024-03-10,P097,Su Şişesi,Mutfak Ürünleri,57.37,7,401.59,7676
4304,2023-03-14,P097,Su Şişesi,Mutfak Ürünleri,969.92,12,11639.04,4701
4305,2023-06-28,P024,Bilgisayar,Elektronik,970.57,8,7764.56,5322
4306,2023-09-08,P018,Telefon,Elektronik,742.29,15,11134.35,7585
4307,2023-05-09,P032,Mouse,Elektronik,447.7,7,3133.9,3547
4308,2024-05-28,P018,Telefon,Elektronik,280.31,14,3924.34,1390
4309,2024-07-21,P063,Klima,Elektronik,1083.59,6,6501539999999990,8239
4310,2023-04-04,P097,Su Şişesi,Mutfak Ürünleri,1043.86,19,19833.34,7463
4311,2023-12-22,P082,Defter,Kırtasiye,1421.1,17,24158.7,9637
4312,2023-04-16,P018,Telefon,Elektronik,601.52,12,7218.24,3986
4313,2024-07-22,P032,Mouse,Elektronik,359.23,6,2155.38,1738
4314,2024-02-18,P097,Su Şişesi,Mutfak Ürünleri,1249.47,14,17492.58,5696
4315,2023-08-19,P082,Defter,Kırtasiye,404.73,5,2023.65,3481
4316,2023-05-05,P063,Klima,Elektronik,1366.87,11,15035.57,1526
4317,2024-07-28,P082,Defter,Kırtasiye,1323.69,7,9265.83,4598
4318,2022-12-29,P011,Kalem,Kırtasiye,1429.26,8,11434.08,9552
4319,2024-04-02,P063,Klima,Elektronik,527.74,13,6860.62,6257
4320,2022-12-13,P024,Bilgisayar,Elektronik,1261.73,14,17664.22,5436
4321,2023-01-12,P011,Kalem,Kırtasiye,737.31,18,13271579999999900,9515
4322,2023-06-18,P010,Çanta,Giyim,145.37,5,726.85,3706
4323,2024-02-21,P063,Klima,Elektronik,41.09,11,451.99,3202
4324,2024-09-25,P018,Telefon,Elektronik,518.7,5,2593.5,7617
4325,2023-03-11,P024,Bilgisayar,Elektronik,1139.28,11,12532.08,1033
4326,2024-04-16,P010,Çanta,Giyim,160.54,18,2889.72,2147
4327,2024-04-16,P011,Kalem,Kırtasiye,109.33,17,1858.61,8747
4328,2023-03-30,P063,Klima,Elektronik,1004.27,2,2008.54,9909
4329,2024-07-25,P018,Telefon,Elektronik,1245.47,12,14945.64,6327
4330,2024-10-25,P097,Su Şişesi,Mutfak Ürünleri,604.29,11,6647.19,3890
4331,2023-10-25,P010,Çanta,Giyim,185.65,16,2970.4,9281
4332,2023-11-18,P011,Kalem,Kırtasiye,735.48,1,735.48,3123
4333,2024-01-05,P037,Fırın,Ev Aletleri,1177.61,19,22374.59,5672
4334,2023-08-16,P087,Kulaklık,Elektronik,1983-12-01 00:00:00,14,179.62,8082
4335,2024-08-24,P010,Çanta,Giyim,410.5,16,6568.0,1914
4336,2023-12-14,P097,Su Şişesi,Mutfak Ürünleri,1020.55,10,10205.5,7666
4337,2022-11-23,P032,Mouse,Elektronik,981.16,19,18642.04,2803
4338,2023-10-04,P011,Kalem,Kırtasiye,72.07,4,288.28,6857
4339,2023-01-04,P097,Su Şişesi,Mutfak Ürünleri,187.29,13,2434.77,6758
4340,2024-07-07,P063,Klima,Elektronik,1236.68,6,7420.08,3181
4341,2023-10-01,P037,Fırın,Ev Aletleri,1191.61,12,14299.32,1891
4342,2023-07-04,P082,Defter,Kırtasiye,1103.83,16,17661.28,8079
4343,2024-06-20,P032,Mouse,Elektronik,293.14,7,2051.98,2177
4344,2024-07-01,P037,Fırın,Ev Aletleri,320.14,8,2561.12,4996
4345,2023-06-30,P024,Bilgisayar,Elektronik,433.73,6,2602.38,2327
4346,2023-08-01,P087,Kulaklık,Elektronik,111.23,8,889.84,2406
4347,2023-04-26,P063,Klima,Elektronik,411.65,6,2469.9,1659
4348,2023-07-11,P032,Mouse,Elektronik,891.95,7,6243650000000000,3850
4349,2024-02-12,P082,Defter,Kırtasiye,1106.1,4,4424.4,3084
4350,2024-10-06,P024,Bilgisayar,Elektronik,71.03,2,142.06,3247
4351,2023-04-19,P097,Su Şişesi,Mutfak Ürünleri,34.53,11,379.83,2098
4352,2023-07-10,P097,Su Şişesi,Mutfak Ürünleri,1249.67,16,19994.72,8242
4353,2023-08-23,P063,Klima,Elektronik,1258.74,10,12587.4,4579
4354,2023-12-08,P024,Bilgisayar,Elektronik,491.34,6,2948.04,9389
4355,2024-04-08,P087,Kulaklık,Elektronik,491.62,12,58994400000000000,6451
4356,2024-03-06,P024,Bilgisayar,Elektronik,689.86,17,11727.62,3894
4357,2024-09-28,P063,Klima,Elektronik,1208.46,10,12084.6,8082
4358,2023-08-31,P063,Klima,Elektronik,440.95,4,1763.8,7851
4359,2022-12-28,P032,Mouse,Elektronik,966.68,2,1933.36,3571
4360,2023-06-03,P087,Kulaklık,Elektronik,1290.82,17,21943.94,1375
4361,2023-07-14,P011,Kalem,Kırtasiye,239.35,6,1436.1,2676
4362,2022-12-22,P032,Mouse,Elektronik,651.97,6,3911.82,4558
4363,2024-09-17,P037,Fırın,Ev Aletleri,446.66,4,1786.64,4103
4364,2023-03-18,P024,Bilgisayar,Elektronik,851.79,12,10221.48,8003
4365,2024-03-04,P082,Defter,Kırtasiye,783.86,8,6270.88,1901
4366,2023-04-24,P097,Su Şişesi,Mutfak Ürünleri,617.81,6,3706.86,5544
4367,2024-04-24,P011,Kalem,Kırtasiye,304.98,2,609.96,1539
4368,2023-12-16,P063,Klima,Elektronik,564.49,17,9596.33,6740
4369,2024-05-24,P011,Kalem,Kırtasiye,769.09,18,13843.62,4620
4370,2024-10-19,P082,Defter,Kırtasiye,1416.54,17,24081.18,6359
4371,2024-10-03,P087,Kulaklık,Elektronik,84.03,15,1260.45,1236
4372,2024-07-04,P032,Mouse,Elektronik,228.09,8,1824.72,3242
4373,2024-04-06,P087,Kulaklık,Elektronik,1320.48,17,22448.16,9808
4374,2024-09-25,P082,Defter,Kırtasiye,833.3,13,10832.9,6646
4375,2023-07-15,P097,Su Şişesi,Mutfak Ürünleri,100.64,18,1811.52,7540
4376,2024-01-04,P082,Defter,Kırtasiye,734.07,7,5138490000000000,7996
4377,2024-10-16,P063,Klima,Elektronik,360.77,12,4329.24,6701
4378,2024-01-29,P010,Çanta,Giyim,574.19,16,9187.04,5702
4379,2022-11-12,P032,Mouse,Elektronik,547.33,5,2736.65,2402
4380,2023-11-28,P087,Kulaklık,Elektronik,248.04,6,1488.24,6553
4381,2023-06-24,P037,Fırın,Ev Aletleri,321.68,3,965.04,2688
4382,2022-11-19,P011,Kalem,Kırtasiye,534.82,8,4278.56,8936
4383,2024-06-23,P087,Kulaklık,Elektronik,1172.0,11,12892.0,8394
4384,2022-12-29,P097,Su Şişesi,Mutfak Ürünleri,86.39,13,1123.07,5019
4385,2023-10-11,P063,Klima,Elektronik,484.86,12,5818.32,4578
4386,2024-07-29,P063,Klima,Elektronik,926.09,11,10186.99,1924
4387,2023-03-22,P024,Bilgisayar,Elektronik,1296.45,14,18150.3,7987
4388,2023-01-22,P063,Klima,Elektronik,678.6,1,678.6,4204
4389,2023-10-18,P082,Defter,Kırtasiye,1326.09,9,11934.81,4295
4390,2024-02-28,P011,Kalem,Kırtasiye,190.92,14,2672.88,6917
4391,2023-01-27,P097,Su Şişesi,Mutfak Ürünleri,586.62,10,5866.2,2245
4392,2024-08-10,P010,Çanta,Giyim,969.01,16,15504.16,5399
4393,2023-04-27,P010,Çanta,Giyim,1053.68,19,20019.92,5108
4394,2024-04-26,P010,Çanta,Giyim,1253.83,11,13792.13,1744
4395,2024-02-27,P018,Telefon,Elektronik,707.44,9,6366960000000000,5182
4396,2024-08-20,P063,Klima,Elektronik,1399.55,12,16794.6,1960
4397,2024-02-24,P024,Bilgisayar,Elektronik,1263.87,17,21485.79,7950
4398,2023-03-03,P011,Kalem,Kırtasiye,1070.04,18,19260.72,8118
4399,2024-07-06,P082,Defter,Kırtasiye,882.82,12,10593.84,4199
4400,2024-10-30,P087,Kulaklık,Elektronik,1461.6,9,13154.4,4290
4401,2023-03-10,P011,Kalem,Kırtasiye,1170.54,3,3511.62,4324
4402,2023-01-15,P018,Telefon,Elektronik,671.26,12,8055.12,7648
4403,2024-06-09,P037,Fırın,Ev Aletleri,589.58,3,17687400000000000,7960
4404,2024-04-09,P032,Mouse,Elektronik,438.94,11,4828.34,6503
4405,2024-09-19,P018,Telefon,Elektronik,1496.49,10,14964.9,4026
4406,2024-04-11,P063,Klima,Elektronik,1424.97,4,5699.88,5869
4407,2023-11-27,P024,Bilgisayar,Elektronik,440.46,15,6606.9,1565
4408,2023-10-26,P097,Su Şişesi,Mutfak Ürünleri,361.94,10,3619.4,4342
4409,2023-09-25,P082,Defter,Kırtasiye,40.19,10,401.9,4466
4410,2024-01-17,P063,Klima,Elektronik,974.77,16,15596.32,2803
4411,2024-06-25,P063,Klima,Elektronik,947.75,4,3791.0,6888
4412,2023-08-11,P087,Kulaklık,Elektronik,23.91,16,382.56,4213
4413,2024-03-12,P097,Su Şişesi,Mutfak Ürünleri,1347.66,12,16171920000000000,8557
4414,2023-02-08,P063,Klima,Elektronik,77.82,3,233.46,6449
4415,2024-09-23,P011,Kalem,Kırtasiye,1095.86,1,1095.86,8831
4416,2023-08-17,P082,Defter,Kırtasiye,164.48,11,1809.28,4993
4417,2024-06-18,P011,Kalem,Kırtasiye,570.99,9,5138.91,6308
4418,2023-07-07,P037,Fırın,Ev Aletleri,208.65,11,2295.15,2106
4419,2023-07-18,P024,Bilgisayar,Elektronik,352.89,18,6352.02,2614
4420,2024-07-25,P082,Defter,Kırtasiye,1412.0,1,1412.0,6522
4421,2023-07-29,P024,Bilgisayar,Elektronik,211.49,18,3806.82,9201
4422,2023-12-01,P037,Fırın,Ev Aletleri,845.28,10,8452.8,9168
4423,2023-09-10,P063,Klima,Elektronik,76.13,5,380.65,5281
4424,2024-10-05,P082,Defter,Kırtasiye,1311.7,16,20987.2,6036
4425,2023-03-04,P018,Telefon,Elektronik,399.08,2,798.16,3512
4426,2024-02-05,P082,Defter,Kırtasiye,1072.21,13,13938.73,3082
4427,2023-12-28,P037,Fırın,Ev Aletleri,1024.86,5,5124299999999990,3759
4428,2024-04-01,P018,Telefon,Elektronik,1269.97,1,1269.97,5936
4429,2024-02-02,P082,Defter,Kırtasiye,644.1,6,3864.6,8282
4430,2024-05-21,P097,Su Şişesi,Mutfak Ürünleri,189.88,18,3417.84,2226
4431,2023-05-07,P097,Su Şişesi,Mutfak Ürünleri,1246.88,9,11221920000000000,3604
4432,2024-04-20,P032,Mouse,Elektronik,369.27,2,738.54,2606
4433,2024-05-12,P082,Defter,Kırtasiye,1270.75,8,10166.0,7895
4434,2024-07-12,P011,Kalem,Kırtasiye,1306.43,5,6532150000000000,3098
4435,2023-09-27,P082,Defter,Kırtasiye,415.61,2,831.22,2167
4436,2023-11-08,P082,Defter,Kırtasiye,925.49,2,1850.98,1198
4437,2024-05-22,P011,Kalem,Kırtasiye,721.83,18,12992.94,5841
4438,2023-06-23,P024,Bilgisayar,Elektronik,1297.34,10,12973.4,9281
4439,2023-07-22,P011,Kalem,Kırtasiye,997.41,10,9974.1,1161
4440,2024-04-06,P011,Kalem,Kırtasiye,28.35,6,17010000000000000,2174
4441,2023-10-29,P011,Kalem,Kırtasiye,1204.34,7,8430.38,7952
4442,2024-07-17,P010,Çanta,Giyim,37.62,10,376.2,2618
4443,2023-08-08,P063,Klima,Elektronik,316.56,5,1582.8,5419
4444,2024-08-05,P063,Klima,Elektronik,852.57,4,3410.28,7777
4445,2024-07-14,P063,Klima,Elektronik,186.36,17,31681200000000000,7792
4446,2023-10-05,P011,Kalem,Kırtasiye,1490.3,9,13412.7,1205
4447,2023-11-20,P037,Fırın,Ev Aletleri,807.64,6,4845.84,8759
4448,2022-12-30,P037,Fırın,Ev Aletleri,1305.26,13,16968.38,1059
4449,2023-01-09,P018,Telefon,Elektronik,111.22,7,778.54,8347
4450,2023-10-15,P097,Su Şişesi,Mutfak Ürünleri,1272.4,17,21630800000000000,5098
4451,2024-07-15,P018,Telefon,Elektronik,135.79,4,543.16,5289
4452,2022-12-02,P097,Su Şişesi,Mutfak Ürünleri,942.85,16,15085.6,9068
4453,2023-06-17,P010,Çanta,Giyim,252.32,6,1513.92,4066
4454,2024-05-31,P087,Kulaklık,Elektronik,600.21,19,11403990000000000,8700
4455,2023-10-21,P010,Çanta,Giyim,649.86,4,2599.44,2301
4456,2023-12-15,P037,Fırın,Ev Aletleri,645.67,18,11622.06,1004
4457,2023-10-11,P024,Bilgisayar,Elektronik,1432.3,3,4296.9,2392
4458,2023-11-08,P087,Kulaklık,Elektronik,206.7,2,413.4,7643
4459,2023-03-23,P018,Telefon,Elektronik,1132.12,10,11321.2,2884
4460,2023-01-01,P011,Kalem,Kırtasiye,118.42,15,1776.3,7130
4461,2024-06-03,P024,Bilgisayar,Elektronik,177.57,9,1598.13,6596
4462,2023-02-07,P063,Klima,Elektronik,1334.54,13,17349.02,2900
4463,2023-08-02,P018,Telefon,Elektronik,325.99,8,2607.92,7978
4464,2023-06-29,P024,Bilgisayar,Elektronik,1128.9,17,19191300000000000,1235
4465,2024-06-11,P010,Çanta,Giyim,529.99,2,1059.98,8200
4466,2024-05-27,P024,Bilgisayar,Elektronik,410.75,16,6572.0,2728
4467,2023-05-01,P082,Defter,Kırtasiye,152.84,10,1528.4,8808
4468,2024-01-26,P018,Telefon,Elektronik,259.26,16,4148.16,7258
4469,2023-04-24,P063,Klima,Elektronik,1343.49,6,8060.94,4970
4470,2023-03-01,P032,Mouse,Elektronik,1499.93,9,13499.37,3057
4471,2024-06-20,P010,Çanta,Giyim,635.71,18,11442.78,4360
4472,2022-12-16,P032,Mouse,Elektronik,784.48,3,2353.44,6661
4473,2024-09-23,P037,Fırın,Ev Aletleri,694.72,18,12504.96,7859
4474,2022-11-30,P082,Defter,Kırtasiye,1042.18,9,9379.62,2550
4475,2023-02-27,P097,Su Şişesi,Mutfak Ürünleri,585.36,9,5268.24,7175
4476,2023-01-26,P010,Çanta,Giyim,404.39,13,5257.07,8281
4477,2023-10-17,P087,Kulaklık,Elektronik,106.63,2,213.26,3326
4478,2023-02-13,P018,Telefon,Elektronik,472.93,15,7093.95,7080
4479,2023-11-23,P063,Klima,Elektronik,243.91,14,3414.74,4934
4480,2024-04-16,P097,Su Şişesi,Mutfak Ürünleri,130.68,18,2352.24,6333
4481,2023-03-04,P010,Çanta,Giyim,1201.83,16,19229.28,5790
4482,2024-09-14,P011,Kalem,Kırtasiye,1459.86,18,26277.48,2023
4483,2024-01-22,P082,Defter,Kırtasiye,2024-02-21 00:00:00,6,126.12,1150
4484,2024-08-25,P087,Kulaklık,Elektronik,811.84,18,14613.12,9879
4485,2023-02-18,P097,Su Şişesi,Mutfak Ürünleri,774.49,5,3872.45,2541
4486,2023-02-15,P018,Telefon,Elektronik,28.71,18,516.78,2345
4487,2024-04-01,P037,Fırın,Ev Aletleri,371.93,14,5207.02,7678
4488,2023-10-20,P037,Fırın,Ev Aletleri,1318.6,14,18460.4,6741
4489,2024-10-24,P032,Mouse,Elektronik,769.79,9,6928.11,3162
4490,2024-06-22,P024,Bilgisayar,Elektronik,940.78,19,17874.82,3994
4491,2022-12-19,P032,Mouse,Elektronik,1154.43,18,20779.74,9637
4492,2023-12-30,P011,Kalem,Kırtasiye,647.98,3,1943.94,7380
4493,2023-05-12,P087,Kulaklık,Elektronik,96.29,13,1251.77,7150
4494,2023-07-25,P082,Defter,Kırtasiye,640.87,18,11535.66,6579
4495,2024-10-20,P010,Çanta,Giyim,793.26,14,11105.64,6490
4496,2024-10-21,P082,Defter,Kırtasiye,1335.84,17,22709.28,8079
4497,2023-09-22,P032,Mouse,Elektronik,1428.27,7,9997.89,5874
4498,2023-11-01,P082,Defter,Kırtasiye,1476.22,17,25095.74,9441
4499,2023-11-08,P010,Çanta,Giyim,1270.17,11,13971.87,9566
4500,2024-02-21,P097,Su Şişesi,Mutfak Ürünleri,176.21,4,704.84,6275
4501,2024-06-29,P011,Kalem,Kırtasiye,1185.94,7,8301.58,3879
4502,2024-07-31,P082,Defter,Kırtasiye,1095.47,19,20813.93,3298
4503,2024-09-27,P032,Mouse,Elektronik,1368.08,5,6840.4,3482
4504,2024-04-12,P063,Klima,Elektronik,62.85,5,314.25,9742
4505,2023-09-27,P082,Defter,Kırtasiye,113.57,5,5678499999999990,5896
4506,2024-04-28,P018,Telefon,Elektronik,751.34,13,9767.42,9127
4507,2024-03-30,P037,Fırın,Ev Aletleri,172.36,8,1378.88,9964
4508,2023-07-16,P037,Fırın,Ev Aletleri,899.02,19,17081.38,5467
4509,2024-05-07,P097,Su Şişesi,Mutfak Ürünleri,1143.84,15,17157.6,9342
4510,2024-03-10,P018,Telefon,Elektronik,1087.52,1,1087.52,7060
4511,2024-10-25,P010,Çanta,Giyim,837.59,14,11726.26,6170
4512,2023-05-14,P010,Çanta,Giyim,451.37,3,1354.11,8727
4513,2023-03-14,P018,Telefon,Elektronik,1067.24,5,5336.2,5534
4514,2023-05-16,P037,Fırın,Ev Aletleri,1365.18,16,21842.88,7792
4515,2023-12-22,P087,Kulaklık,Elektronik,704.53,8,5636.24,1103
4516,2022-12-21,P018,Telefon,Elektronik,570.04,4,2280.16,9324
4517,2023-07-19,P032,Mouse,Elektronik,1336.58,10,13365.8,1848
4518,2023-04-29,P087,Kulaklık,Elektronik,756.19,16,12099.04,5735
4519,2024-04-04,P032,Mouse,Elektronik,97.32,18,17517599999999900,2965
4520,2024-01-22,P087,Kulaklık,Elektronik,1303.73,12,15644.76,1147
4521,2024-04-14,P010,Çanta,Giyim,287.27,13,3734.51,8304
4522,2023-11-28,P024,Bilgisayar,Elektronik,1394.74,19,26500.06,1212
4523,2022-12-04,P018,Telefon,Elektronik,1286.01,7,9002.07,2785
4524,2024-07-22,P097,Su Şişesi,Mutfak Ürünleri,1470.92,7,10296.44,2320
4525,2023-07-02,P063,Klima,Elektronik,879.25,14,12309.5,2996
4526,2023-05-28,P024,Bilgisayar,Elektronik,1175.31,18,21155.58,3519
4527,2022-12-22,P024,Bilgisayar,Elektronik,206.12,17,3504.04,1841
4528,2024-03-07,P087,Kulaklık,Elektronik,763.59,16,12217.44,3317
4529,2024-08-07,P032,Mouse,Elektronik,906.56,19,17224.64,7628
4530,2023-09-02,P018,Telefon,Elektronik,1036.44,17,17619.48,9015
4531,2023-10-25,P024,Bilgisayar,Elektronik,398.43,9,3585.87,4973
4532,2024-06-19,P097,Su Şişesi,Mutfak Ürünleri,1373.52,16,21976.32,1087
4533,2024-01-28,P010,Çanta,Giyim,133.95,12,1607.4,7585
4534,2023-11-06,P087,Kulaklık,Elektronik,104.85,13,1363.05,3183
4535,2023-02-23,P063,Klima,Elektronik,156.49,11,1721.39,5395
4536,2023-03-28,P087,Kulaklık,Elektronik,1266.89,15,19003.35,2678
4537,2024-10-31,P087,Kulaklık,Elektronik,172.52,10,1725.2,2301
4538,2023-07-11,P037,Fırın,Ev Aletleri,21.36,16,341.76,5765
4539,2023-01-19,P037,Fırın,Ev Aletleri,949.26,16,15188.16,7497
4540,2022-11-30,P097,Su Şişesi,Mutfak Ürünleri,905.06,2,1810.12,5979
4541,2024-07-18,P087,Kulaklık,Elektronik,1060.18,1,1060.18,5334
4542,2024-07-17,P018,Telefon,Elektronik,450.11,3,1350.33,7531
4543,2023-07-22,P010,Çanta,Giyim,1374.11,12,16489.32,1231
4544,2024-01-26,P024,Bilgisayar,Elektronik,323.46,2,646.92,3481
4545,2023-04-18,P082,Defter,Kırtasiye,399.94,12,4799.28,7999
4546,2024-01-06,P011,Kalem,Kırtasiye,104.53,9,940.77,6095
4547,2023-07-06,P018,Telefon,Elektronik,712.18,10,7121799999999990,8475
4548,2024-10-12,P082,Defter,Kırtasiye,301.0,19,5719.0,6077
4549,2024-01-28,P018,Telefon,Elektronik,297.18,7,2080.26,6868
4550,2024-06-09,P063,Klima,Elektronik,1350.01,5,6750.05,5895
4551,2024-07-16,P087,Kulaklık,Elektronik,654.51,17,11126.67,8769
4552,2024-03-25,P011,Kalem,Kırtasiye,395.0,6,2370.0,6717
4553,2024-01-13,P011,Kalem,Kırtasiye,782.08,8,6256.64,4369
4554,2023-10-21,P018,Telefon,Elektronik,680.44,15,10206.6,7095
4555,2024-03-16,P082,Defter,Kırtasiye,312.58,4,1250.32,9770
4556,2023-10-13,P097,Su Şişesi,Mutfak Ürünleri,497.96,3,1493.88,7610
4557,2023-06-11,P010,Çanta,Giyim,213.86,8,1710.88,3148
4558,2023-07-29,P063,Klima,Elektronik,1039.98,10,10399.8,7418
4559,2024-09-18,P063,Klima,Elektronik,1406.4,3,4219200000000000,9373
